Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
Swaziland,SWZ,9-Apr-20,0,12
Swaziland,SWZ,10-Apr-20,0,12
Swaziland,SWZ,11-Apr-20,0,12
Swaziland,SWZ,12-Apr-20,0,14
Swaziland,SWZ,13-Apr-20,0,14
Swaziland,SWZ,14-Apr-20,0,15
Sweden,SWE,31-Dec-19,0,0
Sweden,SWE,1-Jan-20,0,0
Sweden,SWE,2-Jan-20,0,0
Sweden,SWE,3-Jan-20,0,0
Sweden,SWE,4-Jan-20,0,0
Sweden,SWE,5-Jan-20,0,0
Sweden,SWE,6-Jan-20,0,0
Sweden,SWE,7-Jan-20,0,0
Sweden,SWE,8-Jan-20,0,0
Sweden,SWE,9-Jan-20,0,0
Sweden,SWE,10-Jan-20,0,0
Sweden,SWE,11-Jan-20,0,0
Sweden,SWE,12-Jan-20,0,0
Sweden,SWE,13-Jan-20,0,0
Sweden,SWE,14-Jan-20,0,0
Sweden,SWE,15-Jan-20,0,0
Sweden,SWE,16-Jan-20,0,0
Sweden,SWE,17-Jan-20,0,0
Sweden,SWE,18-Jan-20,0,0
Sweden,SWE,19-Jan-20,0,0
Sweden,SWE,20-Jan-20,0,0
Sweden,SWE,21-Jan-20,0,0
Sweden,SWE,22-Jan-20,0,0
Sweden,SWE,23-Jan-20,0,0
Sweden,SWE,24-Jan-20,0,0
Sweden,SWE,25-Jan-20,0,0
Sweden,SWE,26-Jan-20,0,0
Sweden,SWE,27-Jan-20,0,0
Sweden,SWE,28-Jan-20,0,0
Sweden,SWE,29-Jan-20,0,0
Sweden,SWE,30-Jan-20,0,0
Sweden,SWE,31-Jan-20,0,0
Sweden,SWE,1-Feb-20,0,1
Sweden,SWE,2-Feb-20,0,1
Sweden,SWE,3-Feb-20,0,1
Sweden,SWE,4-Feb-20,0,1
Sweden,SWE,5-Feb-20,0,1
Sweden,SWE,6-Feb-20,0,1
Sweden,SWE,7-Feb-20,0,1
Sweden,SWE,8-Feb-20,0,1
Sweden,SWE,9-Feb-20,0,1
Sweden,SWE,10-Feb-20,0,1
Sweden,SWE,11-Feb-20,0,1
Sweden,SWE,12-Feb-20,0,1
Sweden,SWE,13-Feb-20,0,1
Sweden,SWE,14-Feb-20,0,1
Sweden,SWE,15-Feb-20,0,1
Sweden,SWE,16-Feb-20,0,1
Sweden,SWE,17-Feb-20,0,1
Sweden,SWE,18-Feb-20,0,1
Sweden,SWE,19-Feb-20,0,1
Sweden,SWE,20-Feb-20,0,1
Sweden,SWE,21-Feb-20,0,1
Sweden,SWE,22-Feb-20,0,1
Sweden,SWE,23-Feb-20,0,1
Sweden,SWE,24-Feb-20,0,1
Sweden,SWE,25-Feb-20,0,1
Sweden,SWE,26-Feb-20,0,1
Sweden,SWE,27-Feb-20,0,2
Sweden,SWE,28-Feb-20,0,7
Sweden,SWE,29-Feb-20,0,12
Sweden,SWE,1-Mar-20,0,13
Sweden,SWE,2-Mar-20,0,14
Sweden,SWE,3-Mar-20,0,15
Sweden,SWE,4-Mar-20,0,24
Sweden,SWE,5-Mar-20,0,35
Sweden,SWE,6-Mar-20,0,61
Sweden,SWE,7-Mar-20,0,137
Sweden,SWE,8-Mar-20,0,161
Sweden,SWE,9-Mar-20,0,203
Sweden,SWE,10-Mar-20,0,248
Sweden,SWE,11-Mar-20,0,326
Sweden,SWE,12-Mar-20,1,462
Sweden,SWE,13-Mar-20,1,620
Sweden,SWE,14-Mar-20,1,775
Sweden,SWE,15-Mar-20,1,924
Sweden,SWE,16-Mar-20,3,1032
Sweden,SWE,17-Mar-20,7,1121
Sweden,SWE,18-Mar-20,8,1167
Sweden,SWE,19-Mar-20,10,1301
Sweden,SWE,20-Mar-20,10,1423
Sweden,SWE,21-Mar-20,16,1623
Sweden,SWE,22-Mar-20,20,1746
Sweden,SWE,23-Mar-20,21,1906
Sweden,SWE,24-Mar-20,25,2016
Sweden,SWE,25-Mar-20,36,2272
Sweden,SWE,26-Mar-20,42,2510
Sweden,SWE,27-Mar-20,66,2806
Sweden,SWE,28-Mar-20,92,3046
Sweden,SWE,29-Mar-20,102,3447
Sweden,SWE,30-Mar-20,110,3700
Sweden,SWE,31-Mar-20,146,4028
Sweden,SWE,1-Apr-20,180,4435
Sweden,SWE,2-Apr-20,239,4947
Sweden,SWE,3-Apr-20,282,5466
Sweden,SWE,4-Apr-20,333,6078
Sweden,SWE,5-Apr-20,373,6443
Sweden,SWE,6-Apr-20,401,6830
Sweden,SWE,7-Apr-20,477,7206
Sweden,SWE,8-Apr-20,591,7693
Sweden,SWE,9-Apr-20,687,8419
Sweden,SWE,10-Apr-20,793,9141
Sweden,SWE,11-Apr-20,870,9685
Sweden,SWE,12-Apr-20,887,10151
Sweden,SWE,13-Apr-20,899,10483
Sweden,SWE,14-Apr-20,919,10948
Switzerland,CHE,31-Dec-19,0,0
Switzerland,CHE,1-Jan-20,0,0
Switzerland,CHE,2-Jan-20,0,0
Switzerland,CHE,3-Jan-20,0,0
Switzerland,CHE,4-Jan-20,0,0
Switzerland,CHE,5-Jan-20,0,0
Switzerland,CHE,6-Jan-20,0,0
Switzerland,CHE,7-Jan-20,0,0
Switzerland,CHE,8-Jan-20,0,0
Switzerland,CHE,9-Jan-20,0,0
Switzerland,CHE,10-Jan-20,0,0
Switzerland,CHE,11-Jan-20,0,0
Switzerland,CHE,12-Jan-20,0,0
Switzerland,CHE,13-Jan-20,0,0
Switzerland,CHE,14-Jan-20,0,0
Switzerland,CHE,15-Jan-20,0,0
Switzerland,CHE,16-Jan-20,0,0
Switzerland,CHE,17-Jan-20,0,0
Switzerland,CHE,18-Jan-20,0,0
Switzerland,CHE,19-Jan-20,0,0
Switzerland,CHE,20-Jan-20,0,0
Switzerland,CHE,21-Jan-20,0,0
Switzerland,CHE,22-Jan-20,0,0
Switzerland,CHE,23-Jan-20,0,0
Switzerland,CHE,24-Jan-20,0,0
Switzerland,CHE,25-Jan-20,0,0
Switzerland,CHE,26-Jan-20,0,0
Switzerland,CHE,27-Jan-20,0,0
Switzerland,CHE,28-Jan-20,0,0
Switzerland,CHE,29-Jan-20,0,0
Switzerland,CHE,30-Jan-20,0,0
Switzerland,CHE,31-Jan-20,0,0
Switzerland,CHE,1-Feb-20,0,0
Switzerland,CHE,2-Feb-20,0,0
Switzerland,CHE,3-Feb-20,0,0
Switzerland,CHE,4-Feb-20,0,0
Switzerland,CHE,5-Feb-20,0,0
Switzerland,CHE,6-Feb-20,0,0
Switzerland,CHE,7-Feb-20,0,0
Switzerland,CHE,8-Feb-20,0,0
Switzerland,CHE,9-Feb-20,0,0
Switzerland,CHE,10-Feb-20,0,0
Switzerland,CHE,11-Feb-20,0,0
Switzerland,CHE,12-Feb-20,0,0
Switzerland,CHE,13-Feb-20,0,0
Switzerland,CHE,14-Feb-20,0,0
Switzerland,CHE,15-Feb-20,0,0
Switzerland,CHE,16-Feb-20,0,0
Switzerland,CHE,17-Feb-20,0,0
Switzerland,CHE,18-Feb-20,0,0
Switzerland,CHE,19-Feb-20,0,0
Switzerland,CHE,20-Feb-20,0,0
Switzerland,CHE,21-Feb-20,0,0
Switzerland,CHE,22-Feb-20,0,0
Switzerland,CHE,23-Feb-20,0,0
Switzerland,CHE,24-Feb-20,0,0
Switzerland,CHE,25-Feb-20,0,0
Switzerland,CHE,26-Feb-20,0,1
Switzerland,CHE,27-Feb-20,0,1
Switzerland,CHE,28-Feb-20,0,8
Switzerland,CHE,29-Feb-20,0,12
Switzerland,CHE,1-Mar-20,0,18
Switzerland,CHE,2-Mar-20,0,24
Switzerland,CHE,3-Mar-20,0,30
Switzerland,CHE,4-Mar-20,0,37
Switzerland,CHE,5-Mar-20,0,57
Switzerland,CHE,6-Mar-20,1,87
Switzerland,CHE,7-Mar-20,1,209
Switzerland,CHE,8-Mar-20,1,264
Switzerland,CHE,9-Mar-20,2,332
Switzerland,CHE,10-Mar-20,2,374
Switzerland,CHE,11-Mar-20,3,490
Switzerland,CHE,12-Mar-20,4,642
Switzerland,CHE,13-Mar-20,4,854
Switzerland,CHE,14-Mar-20,7,1121
Switzerland,CHE,15-Mar-20,11,1359
Switzerland,CHE,16-Mar-20,13,2200
Switzerland,CHE,17-Mar-20,14,2200
Switzerland,CHE,18-Mar-20,19,2650
Switzerland,CHE,19-Mar-20,21,3010
Switzerland,CHE,20-Mar-20,33,3888
Switzerland,CHE,21-Mar-20,43,4840
Switzerland,CHE,22-Mar-20,56,6077
Switzerland,CHE,23-Mar-20,60,6971
Switzerland,CHE,24-Mar-20,66,8015
Switzerland,CHE,25-Mar-20,86,8789
Switzerland,CHE,26-Mar-20,103,9714
Switzerland,CHE,27-Mar-20,161,10714
Switzerland,CHE,28-Mar-20,197,12104
Switzerland,CHE,29-Mar-20,235,13152
Switzerland,CHE,30-Mar-20,257,14274
Switzerland,CHE,31-Mar-20,295,15412
Switzerland,CHE,1-Apr-20,373,16108
Switzerland,CHE,2-Apr-20,378,17070
Switzerland,CHE,3-Apr-20,432,18194
Switzerland,CHE,4-Apr-20,484,19227
Switzerland,CHE,5-Apr-20,540,20201
Switzerland,CHE,6-Apr-20,559,21022
Switzerland,CHE,7-Apr-20,584,21574
Switzerland,CHE,8-Apr-20,641,22164
Switzerland,CHE,9-Apr-20,705,22710
Switzerland,CHE,10-Apr-20,756,23495
Switzerland,CHE,11-Apr-20,805,24228
Switzerland,CHE,12-Apr-20,831,24820
Switzerland,CHE,13-Apr-20,858,25220
Switzerland,CHE,14-Apr-20,858,25499
Syria,SYR,23-Mar-20,0,1
Syria,SYR,24-Mar-20,0,1
Syria,SYR,25-Mar-20,0,1
Syria,SYR,26-Mar-20,0,1
Syria,SYR,27-Mar-20,0,5
Syria,SYR,28-Mar-20,0,5
Syria,SYR,29-Mar-20,0,5
Syria,SYR,30-Mar-20,1,9
Syria,SYR,31-Mar-20,2,10
Syria,SYR,1-Apr-20,2,10
Syria,SYR,2-Apr-20,2,10
Syria,SYR,3-Apr-20,2,16
Syria,SYR,4-Apr-20,2,16
Syria,SYR,5-Apr-20,2,16
Syria,SYR,6-Apr-20,2,19
Syria,SYR,7-Apr-20,2,19
Syria,SYR,8-Apr-20,2,19
Syria,SYR,9-Apr-20,2,19
Syria,SYR,10-Apr-20,2,19
Syria,SYR,11-Apr-20,2,19
Syria,SYR,12-Apr-20,2,25
Syria,SYR,13-Apr-20,2,25
Syria,SYR,14-Apr-20,2,25
Taiwan,TWN,31-Dec-19,0,0
Taiwan,TWN,1-Jan-20,0,0
Taiwan,TWN,2-Jan-20,0,0
Taiwan,TWN,3-Jan-20,0,0
Taiwan,TWN,4-Jan-20,0,0
Taiwan,TWN,5-Jan-20,0,0
Taiwan,TWN,6-Jan-20,0,0
Taiwan,TWN,7-Jan-20,0,0
Taiwan,TWN,8-Jan-20,0,0
Taiwan,TWN,9-Jan-20,0,0
Taiwan,TWN,10-Jan-20,0,0
Taiwan,TWN,11-Jan-20,0,0
Taiwan,TWN,12-Jan-20,0,0
Taiwan,TWN,13-Jan-20,0,0
Taiwan,TWN,14-Jan-20,0,0
Taiwan,TWN,15-Jan-20,0,0
Taiwan,TWN,16-Jan-20,0,0
Taiwan,TWN,17-Jan-20,0,0
Taiwan,TWN,18-Jan-20,0,0
Taiwan,TWN,19-Jan-20,0,0
Taiwan,TWN,20-Jan-20,0,0
Taiwan,TWN,21-Jan-20,0,1
Taiwan,TWN,22-Jan-20,0,1
Taiwan,TWN,23-Jan-20,0,1
Taiwan,TWN,24-Jan-20,0,1
Taiwan,TWN,25-Jan-20,0,3
Taiwan,TWN,26-Jan-20,0,3
Taiwan,TWN,27-Jan-20,0,5
Taiwan,TWN,28-Jan-20,0,7
Taiwan,TWN,29-Jan-20,0,8
Taiwan,TWN,30-Jan-20,0,8
Taiwan,TWN,31-Jan-20,0,9
Taiwan,TWN,1-Feb-20,0,10
Taiwan,TWN,2-Feb-20,0,10
Taiwan,TWN,3-Feb-20,0,10
Taiwan,TWN,4-Feb-20,0,10
Taiwan,TWN,5-Feb-20,0,11
Taiwan,TWN,6-Feb-20,0,11
Taiwan,TWN,7-Feb-20,0,16
Taiwan,TWN,8-Feb-20,0,17
Taiwan,TWN,9-Feb-20,0,18
Taiwan,TWN,10-Feb-20,0,18
Taiwan,TWN,11-Feb-20,0,18
Taiwan,TWN,12-Feb-20,0,18
Taiwan,TWN,13-Feb-20,0,18
Taiwan,TWN,14-Feb-20,0,18
Taiwan,TWN,15-Feb-20,0,18
Taiwan,TWN,16-Feb-20,0,18
Taiwan,TWN,17-Feb-20,1,20
Taiwan,TWN,18-Feb-20,1,22
Taiwan,TWN,19-Feb-20,1,22
Taiwan,TWN,20-Feb-20,1,24
Taiwan,TWN,21-Feb-20,1,24
Taiwan,TWN,22-Feb-20,1,26
Taiwan,TWN,23-Feb-20,1,26
Taiwan,TWN,24-Feb-20,1,28
Taiwan,TWN,25-Feb-20,1,30
Taiwan,TWN,26-Feb-20,1,31
Taiwan,TWN,27-Feb-20,1,32
Taiwan,TWN,28-Feb-20,1,34
Taiwan,TWN,29-Feb-20,1,39
Taiwan,TWN,1-Mar-20,1,40
Taiwan,TWN,2-Mar-20,1,40
Taiwan,TWN,3-Mar-20,1,41
Taiwan,TWN,4-Mar-20,1,42
Taiwan,TWN,6-Mar-20,1,44
Taiwan,TWN,7-Mar-20,1,45
Taiwan,TWN,8-Mar-20,1,45
Taiwan,TWN,9-Mar-20,1,45
Taiwan,TWN,11-Mar-20,1,48
Taiwan,TWN,12-Mar-20,1,48
Taiwan,TWN,13-Mar-20,1,49
Taiwan,TWN,14-Mar-20,1,53
Taiwan,TWN,15-Mar-20,1,59
Taiwan,TWN,16-Mar-20,1,59
Taiwan,TWN,17-Mar-20,1,67
Taiwan,TWN,18-Mar-20,1,77
Taiwan,TWN,19-Mar-20,1,108
Taiwan,TWN,20-Mar-20,1,108
Taiwan,TWN,21-Mar-20,2,135
Taiwan,TWN,22-Mar-20,2,153
Taiwan,TWN,23-Mar-20,2,165
Taiwan,TWN,24-Mar-20,2,195
Taiwan,TWN,25-Mar-20,2,216
Taiwan,TWN,26-Mar-20,2,235
Taiwan,TWN,27-Mar-20,2,252
Taiwan,TWN,28-Mar-20,2,267
Taiwan,TWN,29-Mar-20,2,283
Taiwan,TWN,30-Mar-20,5,306
Taiwan,TWN,31-Mar-20,5,306
Taiwan,TWN,1-Apr-20,5,322
Taiwan,TWN,2-Apr-20,5,339
Taiwan,TWN,3-Apr-20,5,339
Taiwan,TWN,4-Apr-20,5,355
Taiwan,TWN,5-Apr-20,5,363
Taiwan,TWN,6-Apr-20,5,363
Taiwan,TWN,7-Apr-20,5,373
Taiwan,TWN,8-Apr-20,5,376
Taiwan,TWN,9-Apr-20,5,379
Taiwan,TWN,10-Apr-20,5,380
Taiwan,TWN,11-Apr-20,5,380
Taiwan,TWN,12-Apr-20,6,385
Taiwan,TWN,13-Apr-20,6,388
Taiwan,TWN,14-Apr-20,6,393
Tanzania,TZA,17-Mar-20,0,1
Tanzania,TZA,18-Mar-20,0,1
Tanzania,TZA,19-Mar-20,0,3
Tanzania,TZA,20-Mar-20,0,3
Tanzania,TZA,21-Mar-20,0,3
Tanzania,TZA,22-Mar-20,0,6
Tanzania,TZA,23-Mar-20,0,12
Tanzania,TZA,24-Mar-20,0,12
Tanzania,TZA,25-Mar-20,0,12
Tanzania,TZA,26-Mar-20,0,12
Tanzania,TZA,27-Mar-20,0,13
Tanzania,TZA,28-Mar-20,0,13
Tanzania,TZA,29-Mar-20,1,13
Tanzania,TZA,30-Mar-20,1,14
Tanzania,TZA,31-Mar-20,1,19
Tanzania,TZA,1-Apr-20,1,19
Tanzania,TZA,2-Apr-20,1,20
Tanzania,TZA,3-Apr-20,1,21
Tanzania,TZA,4-Apr-20,1,21
Tanzania,TZA,5-Apr-20,1,21
Tanzania,TZA,6-Apr-20,1,22
Tanzania,TZA,7-Apr-20,1,24
Tanzania,TZA,8-Apr-20,1,24
Tanzania,TZA,9-Apr-20,1,25
Tanzania,TZA,10-Apr-20,1,25
Tanzania,TZA,11-Apr-20,3,32
Tanzania,TZA,12-Apr-20,3,32
Tanzania,TZA,13-Apr-20,3,32
Tanzania,TZA,14-Apr-20,3,46
Thailand,THA,31-Dec-19,0,0
Thailand,THA,1-Jan-20,0,0
Thailand,THA,2-Jan-20,0,0
Thailand,THA,3-Jan-20,0,0
Thailand,THA,4-Jan-20,0,0
Thailand,THA,5-Jan-20,0,0
Thailand,THA,6-Jan-20,0,0
Thailand,THA,7-Jan-20,0,0
Thailand,THA,8-Jan-20,0,0
Thailand,THA,9-Jan-20,0,0
Thailand,THA,10-Jan-20,0,0
Thailand,THA,11-Jan-20,0,0
Thailand,THA,12-Jan-20,0,0
Thailand,THA,13-Jan-20,0,1
Thailand,THA,14-Jan-20,0,1
Thailand,THA,15-Jan-20,0,1
Thailand,THA,16-Jan-20,0,1
Thailand,THA,17-Jan-20,0,2
Thailand,THA,18-Jan-20,0,2
Thailand,THA,19-Jan-20,0,2
Thailand,THA,20-Jan-20,0,2
Thailand,THA,21-Jan-20,0,2
Thailand,THA,22-Jan-20,0,4
Thailand,THA,23-Jan-20,0,4
Thailand,THA,24-Jan-20,0,4
Thailand,THA,25-Jan-20,0,5
Thailand,THA,26-Jan-20,0,5
Thailand,THA,27-Jan-20,0,8
Thailand,THA,28-Jan-20,0,14
Thailand,THA,29-Jan-20,0,14
Thailand,THA,30-Jan-20,0,14
Thailand,THA,31-Jan-20,0,14
Thailand,THA,1-Feb-20,0,19
Thailand,THA,2-Feb-20,0,19
Thailand,THA,3-Feb-20,0,19
Thailand,THA,4-Feb-20,0,19
Thailand,THA,5-Feb-20,0,25
Thailand,THA,6-Feb-20,0,25
Thailand,THA,7-Feb-20,0,25
Thailand,THA,8-Feb-20,0,32
Thailand,THA,9-Feb-20,0,32
Thailand,THA,10-Feb-20,0,32
Thailand,THA,11-Feb-20,0,32
Thailand,THA,12-Feb-20,0,33
Thailand,THA,13-Feb-20,0,33
Thailand,THA,14-Feb-20,0,33
Thailand,THA,15-Feb-20,0,34
Thailand,THA,16-Feb-20,0,34
Thailand,THA,17-Feb-20,0,34
Thailand,THA,18-Feb-20,0,35
Thailand,THA,19-Feb-20,0,35
Thailand,THA,20-Feb-20,0,35
Thailand,THA,21-Feb-20,0,35
Thailand,THA,22-Feb-20,0,35
Thailand,THA,23-Feb-20,0,35
Thailand,THA,24-Feb-20,0,35
Thailand,THA,25-Feb-20,0,37
Thailand,THA,26-Feb-20,0,40
Thailand,THA,27-Feb-20,0,40
Thailand,THA,28-Feb-20,0,40
Thailand,THA,29-Feb-20,0,42
Thailand,THA,1-Mar-20,1,42
Thailand,THA,2-Mar-20,1,43
Thailand,THA,5-Mar-20,1,47
Thailand,THA,7-Mar-20,1,50
Thailand,THA,11-Mar-20,1,59
Thailand,THA,12-Mar-20,1,70
Thailand,THA,14-Mar-20,1,82
Thailand,THA,15-Mar-20,1,82
Thailand,THA,16-Mar-20,1,114
Thailand,THA,17-Mar-20,1,177
Thailand,THA,18-Mar-20,1,177
Thailand,THA,19-Mar-20,1,177
Thailand,THA,20-Mar-20,1,212
Thailand,THA,21-Mar-20,1,366
Thailand,THA,22-Mar-20,1,599
Thailand,THA,23-Mar-20,1,721
Thailand,THA,24-Mar-20,4,827
Thailand,THA,25-Mar-20,4,934
Thailand,THA,26-Mar-20,4,1045
Thailand,THA,27-Mar-20,5,1136
Thailand,THA,28-Mar-20,5,1136
Thailand,THA,29-Mar-20,6,1245
Thailand,THA,30-Mar-20,7,1388
Thailand,THA,31-Mar-20,10,1651
Thailand,THA,1-Apr-20,10,1651
Thailand,THA,2-Apr-20,12,1771
Thailand,THA,3-Apr-20,15,1875
Thailand,THA,4-Apr-20,19,1978
Thailand,THA,5-Apr-20,23,2169
Thailand,THA,6-Apr-20,26,2220
Thailand,THA,7-Apr-20,26,2258
Thailand,THA,8-Apr-20,30,2369
Thailand,THA,9-Apr-20,32,2423
Thailand,THA,10-Apr-20,33,2473
Thailand,THA,11-Apr-20,35,2518
Thailand,THA,12-Apr-20,38,2551
Thailand,THA,13-Apr-20,40,2579
Thailand,THA,14-Apr-20,41,2613
Timor,TLS,22-Mar-20,0,1
Timor,TLS,23-Mar-20,0,1
Timor,TLS,24-Mar-20,0,1
Timor,TLS,25-Mar-20,0,1
Timor,TLS,26-Mar-20,0,1
Timor,TLS,27-Mar-20,0,1
Timor,TLS,28-Mar-20,0,1
Timor,TLS,29-Mar-20,0,1
Timor,TLS,30-Mar-20,0,1
Timor,TLS,31-Mar-20,0,1
Timor,TLS,1-Apr-20,0,1
Timor,TLS,2-Apr-20,0,1
Timor,TLS,3-Apr-20,0,1
Timor,TLS,4-Apr-20,0,1
Timor,TLS,5-Apr-20,0,1
Timor,TLS,6-Apr-20,0,1
Timor,TLS,7-Apr-20,0,1
Timor,TLS,8-Apr-20,0,1
Timor,TLS,9-Apr-20,0,1
Timor,TLS,10-Apr-20,0,2
Timor,TLS,11-Apr-20,0,2
Timor,TLS,12-Apr-20,0,2
Timor,TLS,13-Apr-20,0,2
Timor,TLS,14-Apr-20,0,4
Togo,TGO,7-Mar-20,0,1
Togo,TGO,15-Mar-20,0,1
Togo,TGO,16-Mar-20,0,1
Togo,TGO,17-Mar-20,0,1
Togo,TGO,18-Mar-20,0,1
Togo,TGO,19-Mar-20,0,1
Togo,TGO,20-Mar-20,0,1
Togo,TGO,21-Mar-20,0,9
Togo,TGO,22-Mar-20,0,15
Togo,TGO,23-Mar-20,0,15
Togo,TGO,24-Mar-20,0,18
Togo,TGO,25-Mar-20,0,18
Togo,TGO,26-Mar-20,0,23
Togo,TGO,27-Mar-20,0,24
Togo,TGO,28-Mar-20,1,25
Togo,TGO,29-Mar-20,1,28
Togo,TGO,30-Mar-20,1,30
Togo,TGO,31-Mar-20,1,34
Togo,TGO,1-Apr-20,1,34
Togo,TGO,2-Apr-20,2,36
Togo,TGO,3-Apr-20,2,39
Togo,TGO,4-Apr-20,3,40
Togo,TGO,5-Apr-20,3,41
Togo,TGO,6-Apr-20,3,44
Togo,TGO,7-Apr-20,3,58
Togo,TGO,8-Apr-20,3,65
Togo,TGO,9-Apr-20,3,70
Togo,TGO,10-Apr-20,3,73
Togo,TGO,11-Apr-20,3,76
Togo,TGO,12-Apr-20,3,76
Togo,TGO,13-Apr-20,3,76
Togo,TGO,14-Apr-20,3,77
Trinidad and Tobago,TTO,13-Mar-20,0,1
Trinidad and Tobago,TTO,14-Mar-20,0,2
Trinidad and Tobago,TTO,15-Mar-20,0,2
Trinidad and Tobago,TTO,16-Mar-20,0,4
Trinidad and Tobago,TTO,17-Mar-20,0,5
Trinidad and Tobago,TTO,18-Mar-20,0,7
Trinidad and Tobago,TTO,19-Mar-20,0,9
Trinidad and Tobago,TTO,20-Mar-20,0,9
Trinidad and Tobago,TTO,21-Mar-20,0,9
Trinidad and Tobago,TTO,22-Mar-20,0,49
Trinidad and Tobago,TTO,23-Mar-20,0,50
Trinidad and Tobago,TTO,24-Mar-20,0,51
Trinidad and Tobago,TTO,25-Mar-20,0,57
Trinidad and Tobago,TTO,26-Mar-20,1,60
Trinidad and Tobago,TTO,27-Mar-20,1,65
Trinidad and Tobago,TTO,28-Mar-20,2,66
Trinidad and Tobago,TTO,29-Mar-20,2,74
Trinidad and Tobago,TTO,30-Mar-20,3,78
Trinidad and Tobago,TTO,31-Mar-20,3,85
Trinidad and Tobago,TTO,1-Apr-20,3,87
Trinidad and Tobago,TTO,2-Apr-20,5,89
Trinidad and Tobago,TTO,3-Apr-20,6,97
Trinidad and Tobago,TTO,4-Apr-20,6,100
Trinidad and Tobago,TTO,5-Apr-20,6,103
Trinidad and Tobago,TTO,6-Apr-20,7,104
Trinidad and Tobago,TTO,7-Apr-20,8,105
Trinidad and Tobago,TTO,8-Apr-20,8,107
Trinidad and Tobago,TTO,9-Apr-20,8,107
Trinidad and Tobago,TTO,10-Apr-20,8,109
Trinidad and Tobago,TTO,11-Apr-20,8,109
Trinidad and Tobago,TTO,12-Apr-20,8,112
Trinidad and Tobago,TTO,13-Apr-20,8,113
Trinidad and Tobago,TTO,14-Apr-20,8,113
Tunisia,TUN,3-Mar-20,0,1
Tunisia,TUN,10-Mar-20,0,2
Tunisia,TUN,11-Mar-20,0,5
Tunisia,TUN,12-Mar-20,0,7
Tunisia,TUN,13-Mar-20,0,13
Tunisia,TUN,14-Mar-20,0,16
Tunisia,TUN,15-Mar-20,0,16
Tunisia,TUN,16-Mar-20,0,18
Tunisia,TUN,17-Mar-20,0,20
Tunisia,TUN,18-Mar-20,0,24
Tunisia,TUN,19-Mar-20,0,29
Tunisia,TUN,20-Mar-20,0,39
Tunisia,TUN,21-Mar-20,1,54
Tunisia,TUN,22-Mar-20,1,60
Tunisia,TUN,23-Mar-20,3,75
Tunisia,TUN,24-Mar-20,3,89
Tunisia,TUN,25-Mar-20,3,114
Tunisia,TUN,26-Mar-20,5,173
Tunisia,TUN,27-Mar-20,5,173
Tunisia,TUN,28-Mar-20,6,227
Tunisia,TUN,29-Mar-20,6,227
Tunisia,TUN,30-Mar-20,8,278
Tunisia,TUN,31-Mar-20,8,312
Tunisia,TUN,1-Apr-20,9,362
Tunisia,TUN,2-Apr-20,10,394
Tunisia,TUN,3-Apr-20,13,455
Tunisia,TUN,4-Apr-20,13,455
Tunisia,TUN,5-Apr-20,18,495
Tunisia,TUN,6-Apr-20,19,553
Tunisia,TUN,7-Apr-20,22,574
Tunisia,TUN,8-Apr-20,22,596
Tunisia,TUN,9-Apr-20,23,623
Tunisia,TUN,10-Apr-20,25,643
Tunisia,TUN,11-Apr-20,25,671
Tunisia,TUN,12-Apr-20,28,685
Tunisia,TUN,13-Apr-20,31,707
Tunisia,TUN,14-Apr-20,34,726
Turkey,TUR,12-Mar-20,0,1
Turkey,TUR,13-Mar-20,0,2
Turkey,TUR,16-Mar-20,0,18
Turkey,TUR,17-Mar-20,0,47
Turkey,TUR,18-Mar-20,0,98
Turkey,TUR,19-Mar-20,1,191
Turkey,TUR,20-Mar-20,4,359
Turkey,TUR,21-Mar-20,9,670
Turkey,TUR,22-Mar-20,21,947
Turkey,TUR,23-Mar-20,30,1236
Turkey,TUR,24-Mar-20,37,1529
Turkey,TUR,25-Mar-20,44,1872
Turkey,TUR,26-Mar-20,59,2433
Turkey,TUR,27-Mar-20,75,3629
Turkey,TUR,28-Mar-20,92,5698
Turkey,TUR,29-Mar-20,108,7402
Turkey,TUR,30-Mar-20,131,9217
Turkey,TUR,31-Mar-20,168,10827
Turkey,TUR,1-Apr-20,214,13531
Turkey,TUR,2-Apr-20,277,15679
Turkey,TUR,3-Apr-20,356,18135
Turkey,TUR,4-Apr-20,425,20921
Turkey,TUR,5-Apr-20,501,23934
Turkey,TUR,6-Apr-20,574,27069
Turkey,TUR,7-Apr-20,649,30217
Turkey,TUR,8-Apr-20,725,34109
Turkey,TUR,9-Apr-20,812,38226
Turkey,TUR,10-Apr-20,908,42282
Turkey,TUR,11-Apr-20,1006,47029
Turkey,TUR,12-Apr-20,1101,52167
Turkey,TUR,13-Apr-20,1198,56956
Turkey,TUR,14-Apr-20,1296,61049
Turks and Caicos Islands,TCA,25-Mar-20,0,1
Turks and Caicos Islands,TCA,26-Mar-20,0,1
Turks and Caicos Islands,TCA,27-Mar-20,0,2
Turks and Caicos Islands,TCA,28-Mar-20,0,2
Turks and Caicos Islands,TCA,29-Mar-20,0,5
Turks and Caicos Islands,TCA,30-Mar-20,0,5
Turks and Caicos Islands,TCA,31-Mar-20,0,5
Turks and Caicos Islands,TCA,1-Apr-20,0,5
Turks and Caicos Islands,TCA,2-Apr-20,0,5
Turks and Caicos Islands,TCA,3-Apr-20,0,5
